# emapper version: emapper-2.0.1 emapper DB: 2.0
# command: emapper.py  -i Y1.faa --target_orthologs one2one --scratch_dir scratch --output_dir mapper --output Y1 --keep_mapping_files --cpu 72 -m diamond
# time: Sun Aug  9 17:28:10 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
Y1_g_00596	543734.LCABL_16620	0.0	1097.0	Lactobacillaceae	FbpA			ko:K12341	ko03070,map03070				ko00000,ko00001,ko02044	1.B.40.1.1			Bacteria	1TQ8A@1239,3F3PS@33958,4H9UF@91061,COG1293@1,COG1293@2	NA|NA|NA	K	Fibronectin-binding protein
Y1_g_00597	543734.LCABL_16630	2.8e-51	207.6	Bacilli													Bacteria	1VJNA@1239,4I1AJ@91061,COG1694@1,COG1694@2	NA|NA|NA	S	MazG-like family
Y1_g_00598	543734.LCABL_16640	3.4e-195	687.6	Lactobacillaceae	pfoS/R			ko:K07035					ko00000				Bacteria	1TS5F@1239,3FCB4@33958,4HAK5@91061,COG3641@1,COG3641@2	NA|NA|NA	S	Phosphotransferase system, EIIC
Y1_g_00599	543734.LCABL_16650	6.9e-178	629.8	Lactobacillaceae	panE		1.1.1.169	ko:K00077	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R02472	RC00726	ko00000,ko00001,ko00002,ko01000				Bacteria	1UM1M@1239,3FCCS@33958,4HBPD@91061,COG1893@1,COG1893@2	NA|NA|NA	H	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid
Y1_g_00600	543734.LCABL_16660	6.2e-209	733.4	Lactobacillaceae	bfmBB		2.3.1.168,2.3.1.61	ko:K00658,ko:K09699	ko00020,ko00280,ko00310,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00280,map00310,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032,M00036	R02570,R02571,R02662,R03174,R04097,R08549,R10998	RC00004,RC02727,RC02833,RC02870	br01601,ko00000,ko00001,ko00002,ko01000				Bacteria	1TQSH@1239,3F7YX@33958,4HBSU@91061,COG0508@1,COG0508@2	NA|NA|NA	C	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Y1_g_00601	543734.LCABL_16670	4.8e-182	643.7	Lactobacillaceae	bfmBAB		1.2.4.4	ko:K00167,ko:K21417	ko00280,ko00640,ko01100,ko01110,ko01130,map00280,map00640,map01100,map01110,map01130	M00036	R07599,R07600,R07601,R07602,R07603,R07604,R10996,R10997	RC00027,RC00627,RC02743,RC02883,RC02949,RC02953	br01601,ko00000,ko00001,ko00002,ko01000			iYO844.BSU24040	Bacteria	1TP3J@1239,3F4TD@33958,4HAP6@91061,COG0022@1,COG0022@2	NA|NA|NA	C	Transketolase, pyrimidine binding domain
Y1_g_00602	543734.LCABL_16680	1.3e-187	662.1	Lactobacillaceae	bfmBAA		1.2.4.4	ko:K00166	ko00280,ko00640,ko01100,ko01110,ko01130,map00280,map00640,map01100,map01110,map01130	M00036	R07599,R07600,R07601,R07602,R07603,R07604,R10996,R10997	RC00027,RC00627,RC02743,RC02883,RC02949,RC02953	br01601,ko00000,ko00001,ko00002,ko01000			iSB619.SA_RS07640	Bacteria	1TQDG@1239,3F55B@33958,4HBEQ@91061,COG1071@1,COG1071@2	NA|NA|NA	C	Dehydrogenase E1 component
Y1_g_00603	543734.LCABL_16690	1.3e-260	905.2	Lactobacillaceae	lpd	GO:0000166,GO:0003674,GO:0003824,GO:0004148,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0008152,GO:0009987,GO:0015036,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0016667,GO:0016668,GO:0019725,GO:0019899,GO:0032991,GO:0035375,GO:0036094,GO:0040007,GO:0042592,GO:0043167,GO:0043168,GO:0044424,GO:0044444,GO:0044464,GO:0045254,GO:0045454,GO:0048037,GO:0050660,GO:0050662,GO:0050789,GO:0050794,GO:0051287,GO:0055114,GO:0065007,GO:0065008,GO:0070404,GO:0071944,GO:0097159,GO:1901265,GO:1901363,GO:1902494,GO:1990204	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147				Bacteria	1TP1W@1239,3F5YW@33958,4H9Z5@91061,COG1249@1,COG1249@2	NA|NA|NA	C	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Y1_g_00604	543734.LCABL_16700	1.7e-204	718.4	Lactobacillaceae	buk		2.7.2.7	ko:K00929	ko00650,ko01100,map00650,map01100		R01688	RC00002,RC00043	ko00000,ko00001,ko01000				Bacteria	1TPKE@1239,3F6TG@33958,4H9QV@91061,COG3426@1,COG3426@2	NA|NA|NA	C	Acetokinase family
Y1_g_00605	543734.LCABL_16710	2.3e-148	531.6	Lactobacillaceae	ptb		2.3.1.19	ko:K00634	ko00650,ko01100,map00650,map01100		R01174	RC00004,RC02816	ko00000,ko00001,ko01000				Bacteria	1TRQU@1239,3F7SC@33958,4HBSK@91061,COG0280@1,COG0280@2	NA|NA|NA	C	Phosphate acetyl/butaryl transferase
Y1_g_00606	543734.LCABL_16720	1.4e-113	415.6	Lactobacillaceae	pyrE		2.4.2.10,4.1.1.23	ko:K00762,ko:K01591,ko:K13421	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00051	R00965,R01870,R08231	RC00063,RC00409,RC00611	ko00000,ko00001,ko00002,ko01000			iYO844.BSU15560	Bacteria	1V1BZ@1239,3F487@33958,4HFV7@91061,COG0461@1,COG0461@2	NA|NA|NA	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)
Y1_g_00607	543734.LCABL_16730	1.6e-126	458.8	Lactobacillaceae	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000			iECO103_1326.ECO103_1444,iECSF_1327.ECSF_1264,iSFV_1184.SFV_1294,iSF_1195.SF1285,iSFxv_1172.SFxv_1457,iS_1188.S1368,ic_1306.c1750	Bacteria	1TPPH@1239,3F47Y@33958,4HAJ2@91061,COG0284@1,COG0284@2	NA|NA|NA	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)
Y1_g_00608	543734.LCABL_16740	4e-156	557.4	Lactobacillaceae	pyrD	GO:0003674,GO:0003824,GO:0004152,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016491,GO:0016627,GO:0016635,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	1.3.1.14,1.3.98.1	ko:K00226,ko:K02823,ko:K17828	ko00240,ko01100,map00240,map01100	M00051	R01867,R01869	RC00051	ko00000,ko00001,ko00002,ko01000			iYO844.BSU15540	Bacteria	1TPFV@1239,3F4PJ@33958,4HA5H@91061,COG0167@1,COG0167@2	NA|NA|NA	F	Belongs to the dihydroorotate dehydrogenase family. Type 1 subfamily
Y1_g_00609	543734.LCABL_16750	0.0	2057.3	Lactobacillaceae	carB	GO:0000050,GO:0003674,GO:0003824,GO:0004087,GO:0004088,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016884,GO:0019627,GO:0019752,GO:0034641,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPID@1239,3F3MD@33958,4HAEY@91061,COG0458@1,COG0458@2	NA|NA|NA	F	Carbamoyl-phosphate synthase
Y1_g_00610	543734.LCABL_16760	2.3e-209	734.6	Lactobacillaceae	carA	GO:0000050,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005951,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0019627,GO:0019752,GO:0032991,GO:0034641,GO:0040007,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494	6.3.5.5	ko:K01955,ko:K01956	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000			iNJ661.Rv1383,iYO844.BSU15510	Bacteria	1TQ8N@1239,3F43R@33958,4H9Z0@91061,COG0505@1,COG0505@2	NA|NA|NA	F	Carbamoyl-phosphate synthetase glutamine chain
Y1_g_00611	543734.LCABL_16770	4.2e-239	833.6	Lactobacillaceae	pyrC	GO:0003674,GO:0003824,GO:0004038,GO:0004151,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006144,GO:0006145,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0040007,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046113,GO:0046390,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	3.5.2.3	ko:K01465	ko00240,ko01100,map00240,map01100	M00051	R01993	RC00632	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPQM@1239,3F3S3@33958,4HA90@91061,COG0044@1,COG0044@2	NA|NA|NA	F	Belongs to the metallo-dependent hydrolases superfamily. DHOase family. Class I DHOase subfamily
Y1_g_00612	543734.LCABL_16780	5.6e-180	636.7	Lactobacillaceae	pyrB	GO:0003674,GO:0003824,GO:0004070,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016740,GO:0016741,GO:0016743,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034641,GO:0034654,GO:0040007,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.1.3.2	ko:K00608,ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000			iYO844.BSU15490	Bacteria	1TQ96@1239,3F4BQ@33958,4H9M6@91061,COG0540@1,COG0540@2	NA|NA|NA	F	Belongs to the ATCase OTCase family
Y1_g_00613	543734.LCABL_16790	4.5e-236	823.5	Lactobacillaceae	pyrP			ko:K02824					ko00000,ko02000	2.A.40.1.1,2.A.40.1.2		iLJ478.TM0819	Bacteria	1TQKX@1239,3F3UJ@33958,4HAEU@91061,COG2233@1,COG2233@2	NA|NA|NA	F	Permease
Y1_g_00614	543734.LCABL_16800	2.9e-96	357.8	Lactobacillaceae	pyrR	GO:0003674,GO:0003700,GO:0003824,GO:0004845,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006220,GO:0006221,GO:0006355,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0031323,GO:0031326,GO:0034641,GO:0034654,GO:0043094,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044464,GO:0046390,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0055086,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0080090,GO:0090407,GO:0140110,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:2000112,GO:2001141	2.4.2.9	ko:K02825	ko00240,ko01100,map00240,map01100		R00966	RC00063	ko00000,ko00001,ko01000,ko03000			iHN637.CLJU_RS05275	Bacteria	1V3GV@1239,3F4SR@33958,4HGYE@91061,COG2065@1,COG2065@2	NA|NA|NA	F	Also displays a weak uracil phosphoribosyltransferase activity which is not physiologically significant
Y1_g_00616	543734.LCABL_16810	1.7e-173	615.1	Lactobacillaceae	rluD	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180					ko00000,ko01000,ko03009				Bacteria	1TPCM@1239,3F3P6@33958,4HBG2@91061,COG0564@1,COG0564@2	NA|NA|NA	J	Responsible for synthesis of pseudouridine from uracil
Y1_g_00617	543734.LCABL_16820	2.5e-80	304.7	Lactobacillaceae	lspA		3.4.23.36	ko:K03101	ko03060,map03060				ko00000,ko00001,ko01000,ko01002				Bacteria	1VA9R@1239,3F66R@33958,4HIR4@91061,COG0597@1,COG0597@2	NA|NA|NA	MU	This protein specifically catalyzes the removal of signal peptides from prolipoproteins
Y1_g_00618	543734.LCABL_16830	0.0	1104.0	Lactobacillaceae	fhs	GO:0003674,GO:0003824,GO:0004329,GO:0004477,GO:0004488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006144,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009112,GO:0009113,GO:0009256,GO:0009257,GO:0009396,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0016787,GO:0016810,GO:0016814,GO:0016874,GO:0016879,GO:0018130,GO:0019238,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042440,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046112,GO:0046148,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072521,GO:0072522,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.4.3	ko:K01938	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	R00943	RC00026,RC00111	ko00000,ko00001,ko00002,ko01000				Bacteria	1TP6N@1239,3F3U6@33958,4HA2X@91061,COG2759@1,COG2759@2	NA|NA|NA	F	Belongs to the formate--tetrahydrofolate ligase family
Y1_g_00619	1423732.BALS01000002_gene1011	2.3e-45	188.3	Lactobacillaceae													Bacteria	1UUT0@1239,2BF1V@1,328TS@2,3F9TN@33958,4IHGJ@91061	NA|NA|NA	S	Family of unknown function (DUF5322)
Y1_g_00620	543734.LCABL_16850	2.2e-69	268.1	Lactobacillaceae	rnhA		3.1.26.4	ko:K03469	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				Bacteria	1VH2B@1239,3F7JC@33958,4HIY9@91061,COG0328@1,COG0328@2	NA|NA|NA	L	Ribonuclease HI
Y1_g_00621	543734.LCABL_16860	1e-110	406.0	Lactobacillaceae	XK27_02070			ko:K07078					ko00000				Bacteria	1V1CR@1239,3F576@33958,4HD6W@91061,COG3560@1,COG3560@2	NA|NA|NA	S	Nitroreductase family
Y1_g_00622	543734.LCABL_16880	4.4e-280	969.9	Lactobacillaceae	cls			ko:K06131	ko00564,ko01100,map00564,map01100		R07390	RC00017	ko00000,ko00001,ko01000				Bacteria	1TPKY@1239,3F3SF@33958,4H9TI@91061,COG1502@1,COG1502@2	NA|NA|NA	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol
Y1_g_00623	568703.LGG_01471	3e-48	197.6	Lactobacillaceae													Bacteria	1U6RT@1239,29PM1@1,30AJ7@2,3F8DQ@33958,4IGJ9@91061	NA|NA|NA		
Y1_g_00624	543734.LCABL_16900	3.5e-274	950.3	Bacilli													Bacteria	1TVHZ@1239,2C9BC@1,2ZI2Q@2,4I07N@91061	NA|NA|NA	S	Mga helix-turn-helix domain
Y1_g_00625	543734.LCABL_16910	3.4e-38	163.7	Lactobacillaceae	nrdH	GO:0003674,GO:0003824,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009893,GO:0009987,GO:0016491,GO:0019222,GO:0019725,GO:0022900,GO:0042592,GO:0043085,GO:0044093,GO:0044237,GO:0045454,GO:0048518,GO:0050789,GO:0050790,GO:0050794,GO:0051341,GO:0051353,GO:0055114,GO:0065007,GO:0065008,GO:0065009		ko:K06191					ko00000				Bacteria	1VEFX@1239,3F874@33958,4HNUX@91061,COG0695@1,COG0695@2	NA|NA|NA	O	Glutaredoxin
Y1_g_00626	543734.LCABL_16920	0.0	1460.3	Lactobacillaceae	nrdE		1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400			iYO844.BSU17380	Bacteria	1TPFH@1239,3F3XG@33958,4H9X0@91061,COG0209@1,COG0209@2	NA|NA|NA	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
Y1_g_00627	543734.LCABL_16930	4e-189	667.2	Lactobacillaceae	nrdF		1.17.4.1	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400				Bacteria	1TQTH@1239,3F3P1@33958,4H9WX@91061,COG0208@1,COG0208@2	NA|NA|NA	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
Y1_g_00628	543734.LCABL_16940	1.6e-165	588.6	Lactobacillaceae													Bacteria	1TP77@1239,3F3VP@33958,4HAZB@91061,COG0583@1,COG0583@2	NA|NA|NA	K	Transcriptional regulator
Y1_g_00629	543734.LCABL_16950	0.0	1288.9	Lactobacillaceae				ko:K07386					ko00000,ko01000,ko01002				Bacteria	1TQTA@1239,3F4CX@33958,4HDSF@91061,COG3590@1,COG3590@2	NA|NA|NA	O	Peptidase family M13
Y1_g_00630	543734.LCABL_16960	1.3e-193	682.2	Lactobacillaceae	lplA		6.3.1.20	ko:K03800	ko00785,ko01100,map00785,map01100		R07770,R07771,R11143	RC00043,RC00070,RC00090,RC00992,RC02896	ko00000,ko00001,ko01000				Bacteria	1TQ5U@1239,3F4UZ@33958,4H9P6@91061,COG0095@1,COG0095@2	NA|NA|NA	H	Lipoate-protein ligase
Y1_g_00631	543734.LCABL_16970	6.5e-34	149.4	Lactobacillaceae													Bacteria	1U71A@1239,2CDEF@1,30AS2@2,3F8UP@33958,4IGVR@91061	NA|NA|NA		
Y1_g_00632	543734.LCABL_16980	2e-174	618.2	Lactobacillaceae	pdxB		1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147				Bacteria	1TSDK@1239,3F4DF@33958,4HAW5@91061,COG0111@1,COG0111@2	NA|NA|NA	EH	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Y1_g_00633	543734.LCABL_16990	1.3e-218	765.4	Lactobacillaceae	rlmL	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0008990,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016423,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360	2.1.1.173,2.1.1.264	ko:K07444,ko:K12297			R07234	RC00003	ko00000,ko01000,ko03009				Bacteria	1TP0X@1239,3F3NZ@33958,4HBKY@91061,COG0116@1,COG0116@2	NA|NA|NA	L	Belongs to the methyltransferase superfamily
Y1_g_00635	543734.LCABL_17000	5.1e-66	256.9	Lactobacillaceae	gpsB			ko:K04074					ko00000,ko03036				Bacteria	1VEQ4@1239,3F6VZ@33958,4HNP1@91061,COG3599@1,COG3599@2	NA|NA|NA	D	Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation
Y1_g_00636	543734.LCABL_17010	3e-107	394.4	Lactobacillaceae	ypsA												Bacteria	1V6SM@1239,3F4MR@33958,4HJGM@91061,COG4474@1,COG4474@2	NA|NA|NA	S	Belongs to the UPF0398 family
Y1_g_00637	543734.LCABL_17020	8.7e-121	439.5	Lactobacillaceae	recU	GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360		ko:K03700					ko00000,ko03400				Bacteria	1V3S4@1239,3F4DG@33958,4HGZ7@91061,COG3331@1,COG3331@2	NA|NA|NA	L	Endonuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves mobile four-strand junctions by introducing symmetrical nicks in paired strands. Promotes annealing of linear ssDNA with homologous dsDNA. Required for DNA repair, homologous recombination and chromosome segregation
Y1_g_00638	543734.LCABL_17030	0.0	1359.0	Lactobacillaceae	ponA	GO:0005575,GO:0005576	2.4.1.129,3.4.16.4	ko:K05366	ko00550,ko01100,ko01501,map00550,map01100,map01501				ko00000,ko00001,ko01000,ko01003,ko01011		GT51		Bacteria	1TPM5@1239,3F424@33958,4H9SA@91061,COG0744@1,COG0744@2	NA|NA|NA	M	penicillin-binding protein 1A
Y1_g_00639	543734.LCABL_17040	7.4e-85	319.7	Lactobacillaceae	comEB		3.5.4.12	ko:K01493	ko00240,ko01100,map00240,map01100	M00429	R01663	RC00074	ko00000,ko00001,ko00002,ko01000,ko02044				Bacteria	1V3PU@1239,3F6BF@33958,4HCDG@91061,COG2131@1,COG2131@2	NA|NA|NA	F	ComE operon protein 2
